biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A140SSA7	A0A140SSA7		C		indistinguishable representative	  1.000	  0.000	1083		29									P0DP89	2399	11				strain/isolate=BL21 UPTR A0A140SSA7_ECOBD Acetolactate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_4271 PE=3 SV=1	Escherichia coli
B7UMM5	B7UMM5	ilvG	C		indistinguishable representative	  1.000	  0.000	1010		27									P0DP89	2399	11				strain/isolate=E2348-69 UPTR B7UMM5_ECO27 Acetolactate synthase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ilvG PE=3 SV=1	Escherichia coli
UPI0001B52D93	UPI0001B52D93		C		indistinguishable representative	  1.000	  0.000	1083		30									P0DP89	2399	11				strain/isolate=K-12_NCM3722 status=active	Escherichia coli
ECFI10_03691	ECFI10_03691			62.96													identical	A0A140SSA7	P0DP89	2399	11				strain/isolate=ST93 Acetolactate synthase 2 catalytic subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14160 PE=4 SV=1	Escherichia coli
A0A0H2YXJ5	A0A0H2YXJ5		C		indistinguishable representative	  1.000	  0.000	6184		65									P10100	2405	7				strain/isolate=APEC UPTR A0A0H2YXJ5_ECOK1 Endolytic peptidoglycan transglycosylase RlpA OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rlpA PE=3 SV=1	Escherichia coli
ECFI20_00616	ECFI20_00616			75.97													indistinguishable	A0A0H2YXJ5	P10100	2405	7				strain/isolate=ST131 Endolytic peptidoglycan transglycosylase RlpA OS=Escherichia coli (strain K12) OX=83333 GN=rlpA PE=3 SV=1	Escherichia coli
ECFI4_00573	ECFI4_00573			75.97													identical	ECFI20_00616	P10100	2405	7				strain/isolate=ST73 Endolytic peptidoglycan transglycosylase RlpA OS=Escherichia coli (strain K12) OX=83333 GN=rlpA PE=3 SV=1	Escherichia coli
UPI00000E49B3	UPI00000E49B3			75.97													identical	ECFI20_00616	P10100	2405	7				strain/isolate=NC101 status=active	Escherichia coli
B7UL15	B7UL15	ftsY	C		indistinguishable representative	  1.000	  0.000	12803		74									P10121	2406	8				strain/isolate=E2348-69 UPTR B7UL15_ECO27 Signal recognition particle receptor FtsY OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ftsY PE=3 SV=1	Escherichia coli
B7UKN7	B7UKN7	entE	C		indistinguishable representative	  1.000	  0.000	2907		46									P10378	2409	8				"strain/isolate=E2348-69 UPTR B7UKN7_ECO27 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=entE PE=4 SV=1"	Escherichia coli
A0A0H2Z229	A0A0H2Z229		C		indistinguishable representative	  1.000	  0.000	226		19									P10423	2412	10				strain/isolate=APEC UPTR A0A0H2Z229_ECOK1 Alkaline phosphatase isozyme conversion protein Iap OS=Escherichia coli O1:K1 / APEC OX=405955 GN=iap PE=4 SV=1	Escherichia coli
ECFI4_02468	ECFI4_02468			53.62													indistinguishable	A0A0H2Z229	P10423	2412	10				strain/isolate=ST73 Aminopeptidase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_15765 PE=4 SV=1	Escherichia coli
UPI00000E4A59	UPI00000E4A59			53.62													identical	ECFI4_02468	P10423	2412	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YVX1	A0A0H2YVX1		C		indistinguishable representative	  1.000	  0.000	1782		68									P10443	2414	7				strain/isolate=APEC UPTR A0A0H2YVX1_ECOK1 DNA polymerase III subunit alpha OS=Escherichia coli O1:K1 / APEC OX=405955 GN=dnaE PE=4 SV=1	Escherichia coli
A0A140NFX8	A0A140NFX8		C		indistinguishable representative	  1.000	  0.000	1789		69									P10443	2414	7				strain/isolate=BL21 UPTR A0A140NFX8_ECOBD DNA polymerase III subunit alpha OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3435 PE=4 SV=1	Escherichia coli
ECFI10_00193	ECFI10_00193			65.17													identical	A0A140NFX8	P10443	2414	7				strain/isolate=ST93 DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=dnaE PE=4 SV=1	Escherichia coli
ECFI19_00185	ECFI19_00185			65.17													identical	A0A140NFX8	P10443	2414	7				strain/isolate=ST1421 DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=dnaE PE=4 SV=1	Escherichia coli
ECFI4_02327	ECFI4_02327		C		indistinguishable representative	  0.999	  0.000	1566		29									P10902	2415	9				strain/isolate=ST73 L-aspartate oxidase OS=Escherichia coli (strain K12) OX=83333 GN=nadB PE=4 SV=1	Escherichia coli
UPI00019F4746	UPI00019F4746			53.52													identical	ECFI4_02327	P10902	2415	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7ULH1	B7ULH1	yibD	C		indistinguishable representative	  0.999	  0.000	103		7									P11290	2423	6				strain/isolate=E2348-69 UPTR B7ULH1_ECO27 Predicted glycosyl transferase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yibD PE=4 SV=1	Escherichia coli
ECFI20_03468	ECFI20_03468			24.13													indistinguishable	B7ULH1	P11290	2423	6				strain/isolate=ST131 UDP-glucuronate:LPS(HepIII) glycosyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=waaH PE=4 SV=1	Escherichia coli
A0A140NCF3	A0A140NCF3		C		indistinguishable representative	  1.000	  0.000	4938		71									P11349	2425	16				"strain/isolate=BL21 UPTR A0A140NCF3_ECOBD Nitrate reductase, beta subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2393 PE=4 SV=1"	Escherichia coli
ECFI19_01429	ECFI19_01429		C		indistinguishable representative	  1.000	  0.000	1407		44									P11349	2425	16				strain/isolate=ST1421 Nitrate reductase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=narH PE=4 SV=1	Escherichia coli
ECFI19_01184	ECFI19_01184			87.11													identical	A0A140NCF3	P11349	2425	16				strain/isolate=ST1421 Nitrate reductase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=narH PE=4 SV=1	Escherichia coli
B7UNT4	B7UNT4	argC	C		indistinguishable representative	  1.000	  0.000	3685		35									P11446	2427	5				strain/isolate=E2348-69 UPTR B7UNT4_ECO27 N-acetyl-gamma-glutamyl-phosphate reductase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=argC PE=3 SV=1	Escherichia coli
ECFI4_03607	ECFI4_03607			94.31													identical	B7UNT4	P11446	2427	5				strain/isolate=ST73 N-acetyl-gamma-glutamyl-phosphate reductase OS=Escherichia coli (strain K12) OX=83333 GN=argC PE=3 SV=1	Escherichia coli
UPI0000125E49	UPI0000125E49			94.31													identical	B7UNT4	P11446	2427	5				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z3M2	A0A0H2Z3M2		C		indistinguishable representative	  1.000	  0.000	12603		61									P11557	2432	7				strain/isolate=APEC UPTR A0A0H2Z3M2_ECOK1 Cell division protein DamX OS=Escherichia coli O1:K1 / APEC OX=405955 GN=damX PE=3 SV=1	Escherichia coli
B7UHX5	B7UHX5	yggD	C		indistinguishable representative	  1.000	  0.000	11		6									P11663	2433	7				strain/isolate=E2348-69 UPTR B7UHX5_ECO27 Predicted DNA-binding transcriptional regulator OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yggD PE=4 SV=1	Escherichia coli
ECFI4_02623	ECFI4_02623			49.11													indistinguishable	B7UHX5	P11663	2433	7				strain/isolate=ST73 Fumarase E OS=Escherichia coli (strain K12) OX=83333 GN=fumE PE=4 SV=1	Escherichia coli
D6ID24	D6ID24	ECDG_03793	C		indistinguishable representative	  1.000	  0.000	29		5									P11664	2434	8				strain/isolate=B185 UPTR D6ID24_ECOLX Fructose transport system kinase OS=Escherichia coli B185 OX=550676 GN=ECDG_03793 PE=4 SV=1	Escherichia coli
A0A0H2YWY7	A0A0H2YWY7		C		indistinguishable representative	  1.000	  0.000	8984		52									P12281	2442	8				strain/isolate=APEC UPTR A0A0H2YWY7_ECOK1 Molybdopterin molybdenumtransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=moeA PE=3 SV=1	Escherichia coli
A0A0H2YXD8	A0A0H2YXD8		C		indistinguishable representative	  0.999	  0.000	1013		13									P12282	2443	7				strain/isolate=APEC UPTR A0A0H2YXD8_ECOK1 Molybdopterin biosynthesis protein MoeB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=moeB PE=4 SV=1	Escherichia coli
UPI0001887253	UPI0001887253			55.42													indistinguishable	A0A0H2YXD8	P12282	2443	7				strain/isolate=NC101 status=active	Escherichia coli
B7UM21	B7UM21	moeB		55.42													identical	A0A0H2YXD8	P12282	2443	7				strain/isolate=E2348-69 UPTR B7UM21_ECO27 Molybdopterin synthase sulfurylase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=moeB PE=4 SV=1	Escherichia coli
ECFI4_00746	ECFI4_00746			55.42													identical	A0A0H2YXD8	P12282	2443	7				strain/isolate=ST73 Molybdopterin-synthase adenylyltransferase MoeB OS=Escherichia coli (strain K12) OX=83333 GN=moeB PE=4 SV=1	Escherichia coli
UPI00000DE8EF	UPI00000DE8EF			55.42													identical	A0A0H2YXD8	P12282	2443	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_03481	ECFI4_03481		C		indistinguishable representative	  1.000	  0.000	28436		110									P12758	2445	8				strain/isolate=ST73 Uridine phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14490 PE=4 SV=1	Escherichia coli
UPI00016088DC	UPI00016088DC			96.46													indistinguishable	ECFI4_03481	P12758	2445	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YX02	A0A0H2YX02		C		indistinguishable representative	  1.000	  0.000	2534		27									P12994	2446	4				strain/isolate=APEC UPTR A0A0H2YX02_ECOK1 Kinase inhibitor OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ybhB PE=4 SV=1	Escherichia coli
ECFI20_00746	ECFI20_00746			100													identical	A0A0H2YX02	P12994	2446	4				strain/isolate=ST131 Kinase inhibitor OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_21125 PE=4 SV=1	Escherichia coli
ECFI4_00692	ECFI4_00692			100													identical	A0A0H2YX02	P12994	2446	4				strain/isolate=ST73 Kinase inhibitor OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_21125 PE=4 SV=1	Escherichia coli
UPI00000DE8C2	UPI00000DE8C2			100													identical	A0A0H2YX02	P12994	2446	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI10_03325	ECFI10_03325		C		indistinguishable representative	  1.000	  0.000	1046		20									P13001	2452	8				strain/isolate=ST93 Pimeloyl-ACP methyl ester esterase BioH OS=Escherichia coli (strain K12) OX=83333 GN=bioH PE=3 SV=1	Escherichia coli
B7UIY2	B7UIY2	ebgR	C		indistinguishable representative	  1.000	  0.000	983		22									P13009	2453	19				strain/isolate=E2348-69 UPTR B7UIY2_ECO27 DNA-binding transcriptional repressor OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ebgR PE=4 SV=1	Escherichia coli
D6IGV2	D6IGV2	ECDG_02432	C		indistinguishable representative	  1.000	  0.000	17456		119									P13009	2453	19				strain/isolate=B185 UPTR D6IGV2_ECOLX Methionine synthase OS=Escherichia coli B185 OX=550676 GN=ECDG_02432 PE=3 SV=1	Escherichia coli
UPI0001E17EA7	UPI0001E17EA7		C		indistinguishable representative	  1.000	  0.000	1009		23									P13009	2453	19				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2YWJ3	A0A0H2YWJ3		C		indistinguishable representative	  1.000	  0.000	596		15									P13016	2454	6				"strain/isolate=APEC UPTR A0A0H2YWJ3_ECOK1 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ampD PE=3 SV=1"	Escherichia coli
ECFI20_00117	ECFI20_00117			44.26													identical	A0A0H2YWJ3	P13016	2454	6				"strain/isolate=ST131 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD OS=Escherichia coli (strain K12) OX=83333 GN=ampD PE=4 SV=1"	Escherichia coli
ECFI10_03338	ECFI10_03338		C		indistinguishable representative	  1.000	  0.000	26058		157									P13035	2458	8				strain/isolate=ST93 Glycerol-3-phosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_10915 PE=4 SV=1	Escherichia coli
ECFI10_04255	ECFI10_04255		C		indistinguishable representative	  1.000	  0.000	7514		127									P13036	2459	4				strain/isolate=ST93 Fe(3+) dicitrate transport protein FecA OS=Escherichia coli (strain K12) OX=83333 GN=fecA PE=4 SV=1	Escherichia coli
ECFI19_04259	ECFI19_04259			91.73													identical	ECFI10_04255	P13036	2459	4				strain/isolate=ST1421 Fe(3+) dicitrate transport protein FecA OS=Escherichia coli (strain K12) OX=83333 GN=fecA PE=4 SV=1	Escherichia coli
D6I5Q8	D6I5Q8	ECDG_00429	C		indistinguishable representative	  1.000	  0.000	437		28									P13039	2460	11				strain/isolate=B185 UPTR D6I5Q8_ECOLX Enterochelin esterase OS=Escherichia coli B185 OX=550676 GN=ECDG_00429 PE=3 SV=1	Escherichia coli
ECFI4_00357	ECFI4_00357		C		indistinguishable representative	  1.000	  0.000	917		61									P13458	2462	11				strain/isolate=ST73 Exonuclease subunit SbcC OS=Escherichia coli (strain K12) OX=83333 GN=sbcC PE=4 SV=1	Escherichia coli
UPI00000DE7EE	UPI00000DE7EE			75.55													identical	ECFI4_00357	P13458	2462	11				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI10_03249	ECFI10_03249		C		indistinguishable representative	  1.000	  0.000	330		40									P13656	2464	10				strain/isolate=ST93 endochitinase	Escherichia coli
ECFI4_03012	ECFI4_03012		C		indistinguishable representative	  1.000	  0.000	325		38									P13656	2464	10				strain/isolate=ST73 endochitinase	Escherichia coli
UPI00000E4A83	UPI00000E4A83			56.56													identical	ECFI4_03012	P13656	2464	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_01270	ECFI4_01270		C		indistinguishable representative	  1.000	  0.000	799		12									P13857	2467	7				strain/isolate=ST73 50S ribosomal protein L7/L12-serine acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=rimL PE=4 SV=1	Escherichia coli
UPI00005EF607	UPI00005EF607			74.86													indistinguishable	ECFI4_01270	P13857	2467	7				strain/isolate=NC101 status=active	Escherichia coli
UPI00019F3B54	UPI00019F3B54			74.86													identical	ECFI4_01270	P13857	2467	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z249	A0A0H2Z249		C		indistinguishable representative	  0.999	  0.000	428		6									P14176	2469	6				strain/isolate=APEC UPTR A0A0H2Z249_ECOK1 Glycine betaine/L-proline transport system permease protein P OS=Escherichia coli O1:K1 / APEC OX=405955 GN=proW PE=3 SV=1	Escherichia coli
ECFI20_02552	ECFI20_02552			20.9													indistinguishable	A0A0H2Z249	P14176	2469	6				strain/isolate=ST131 Glycine betaine/L-proline ABC transporter permease ProW OS=Escherichia coli (strain K12) OX=83333 GN=proW PE=4 SV=1	Escherichia coli
A0A0H2YZH7	A0A0H2YZH7		C		indistinguishable representative	  1.000	  0.000	538		38									P14294	2470	10				strain/isolate=APEC UPTR A0A0H2YZH7_ECOK1 DNA topoisomerase 3 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=topB PE=3 SV=1	Escherichia coli
UPI000191E7A1	UPI000191E7A1			67.28													indistinguishable	A0A0H2YZH7	P14294	2470	10				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_03864	ECFI20_03864		C		indistinguishable representative	  1.000	  0.000	207		26									P14375	2471	7				strain/isolate=ST131 Sigma-54-dependent response regulator transcription factor ZraR OS=Escherichia coli (strain K12) OX=83333 GN=zraR PE=4 SV=1	Escherichia coli
UPI00000DF361	UPI00000DF361		C		indistinguishable representative	  0.999	  0.000	51		10									P14377	2472	14				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YVY0	A0A0H2YVY0		C		indistinguishable representative	  1.000	  0.000	5298		33									P14900	2473	6				strain/isolate=APEC UPTR A0A0H2YVY0_ECOK1 UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=murD PE=3 SV=1	Escherichia coli
ECFI20_00092	ECFI20_00092			59.13													identical	A0A0H2YVY0	P14900	2473	6				strain/isolate=ST131 UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Escherichia coli (strain K12) OX=83333 GN=murD PE=3 SV=1	Escherichia coli
UPI00005EFD9C	UPI00005EFD9C			59.13													identical	A0A0H2YVY0	P14900	2473	6				strain/isolate=NC101 status=active	Escherichia coli
A0A140N3T1	A0A140N3T1		C		indistinguishable representative	  1.000	  0.000	10805		72									P15034	2480	7				strain/isolate=BL21 UPTR A0A140N3T1_ECOBD Peptidase M24 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0829 PE=3 SV=1	Escherichia coli
ECFI10_02826	ECFI10_02826			94.33													identical	A0A140N3T1	P15034	2480	7				strain/isolate=ST93 Xaa-Pro aminopeptidase OS=Escherichia coli (strain K12) OX=83333 GN=pepP PE=4 SV=1	Escherichia coli
A0A0H2YXN3	A0A0H2YXN3		C		indistinguishable representative	  1.000	  0.000	2635		56									P15038	2481	15				strain/isolate=APEC UPTR A0A0H2YXN3_ECOK1 DNA 3'-5' helicase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=helD PE=3 SV=1	Escherichia coli
A0A140NAY2	A0A140NAY2		C		indistinguishable representative	  1.000	  0.000	625		22									P15038	2481	15				strain/isolate=BL21 UPTR A0A140NAY2_ECOBD DNA polymerase III subunit delta' OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2502 PE=4 SV=1	Escherichia coli
ECFI4_01010	ECFI4_01010		C		indistinguishable representative	  1.000	  0.000	617		20									P15038	2481	15				strain/isolate=ST73 DNA polymerase III subunit delta OS=Escherichia coli (strain K12) OX=83333 GN=holB PE=4 SV=1	Escherichia coli
UPI0001610B7E	UPI0001610B7E			77.78													indistinguishable	A0A0H2YXN3	P15038	2481	15				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_01102	ECFI10_01102			88.32													identical	A0A140NAY2	P15038	2481	15				strain/isolate=ST93 DNA polymerase III subunit delta OS=Escherichia coli (strain K12) OX=83333 GN=holB PE=4 SV=1	Escherichia coli
ECFI19_01075	ECFI19_01075			88.32													identical	A0A140NAY2	P15038	2481	15				strain/isolate=ST1421 DNA polymerase III subunit delta OS=Escherichia coli (strain K12) OX=83333 GN=holB PE=4 SV=1	Escherichia coli
UPI00000DEA18	UPI00000DEA18			88.02													identical	ECFI4_01010	P15038	2481	15				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7USW0	B7USW0	fliN	C		indistinguishable representative	  1.000	  0.000	344		8									P15070	2486	7				strain/isolate=E2348-69 UPTR B7USW0_ECO27 Flagellar motor switch protein FliN OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=fliN PE=3 SV=1	Escherichia coli
ECFI10_01918	ECFI10_01918			81.75													indistinguishable	B7USW0	P15070	2486	7				strain/isolate=ST93 Flagellar motor switch protein FliN OS=Escherichia coli (strain K12) OX=83333 GN=fliN PE=4 SV=1	Escherichia coli
UPI00005EFADC	UPI00005EFADC			81.75													identical	B7USW0	P15070	2486	7				strain/isolate=NC101 status=active	Escherichia coli
ECFI19_01913	ECFI19_01913			81.75													identical	ECFI10_01918	P15070	2486	7				strain/isolate=ST1421 Flagellar motor switch protein FliN OS=Escherichia coli (strain K12) OX=83333 GN=fliN PE=4 SV=1	Escherichia coli
B7UGZ7	B7UGZ7	purL	C		indistinguishable representative	  1.000	  0.000	49358		243									P15254	2489	11				strain/isolate=E2348-69 UPTR B7UGZ7_ECO27 Phosphoribosylformylglycinamidine synthase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=purL PE=3 SV=1	Escherichia coli
ECFI4_02308	ECFI4_02308		C		indistinguishable representative	  1.000	  0.000	49673		244									P15254	2489	11				strain/isolate=ST73 Phosphoribosylformylglycinamidine synthase OS=Escherichia coli (strain K12) OX=83333 GN=purL PE=3 SV=1	Escherichia coli
UPI0000E8AC09	UPI0000E8AC09			95.9													indistinguishable	ECFI4_02308	P15254	2489	11				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_03659	ECFI4_03659		C		indistinguishable representative	  1.000	  0.000	28987		119									P15639	2493	7				strain/isolate=ST73 Bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase OS=Escherichia coli (strain K12) OX=83333 GN=purH PE=3 SV=1	Escherichia coli
UPI00000DF363	UPI00000DF363			93.01													identical	ECFI4_03659	P15639	2493	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z4M4	A0A0H2Z4M4		C		indistinguishable representative	  1.000	  0.000	7782		71									P15640	2494	8				strain/isolate=APEC UPTR A0A0H2Z4M4_ECOK1 Phosphoribosylamine--glycine ligase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=purD PE=3 SV=1	Escherichia coli
ECFI19_03952	ECFI19_03952		C		indistinguishable representative	  1.000	  0.000	9506		76									P15640	2494	8				strain/isolate=ST1421 Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) OX=83333 GN=purD PE=3 SV=1	Escherichia coli
ECFI20_03865	ECFI20_03865		C		indistinguishable representative	  1.000	  0.000	8457		74									P15640	2494	8				strain/isolate=ST131 Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) OX=83333 GN=purD PE=3 SV=1	Escherichia coli
ECFI4_03658	ECFI4_03658			96.27													identical	A0A0H2Z4M4	P15640	2494	8				strain/isolate=ST73 Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) OX=83333 GN=purD PE=3 SV=1	Escherichia coli
UPI00000DF362	UPI00000DF362			96.27													identical	A0A0H2Z4M4	P15640	2494	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UIH2	B7UIH2	gcd	C		indistinguishable representative	  1.000	  0.000	12214		101									P15877	2497	7				strain/isolate=E2348-69 UPTR B7UIH2_ECO27 Glucose dehydrogenase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=gcd PE=3 SV=1	Escherichia coli
ECFI4_00125	ECFI4_00125			74.5													indistinguishable	B7UIH2	P15877	2497	7				strain/isolate=ST73 Glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_06805 PE=4 SV=1	Escherichia coli
UPI00005EF9C1	UPI00005EF9C1			74.5													identical	ECFI4_00125	P15877	2497	7				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2Z1U1	A0A0H2Z1U1		C		indistinguishable representative	  1.000	  0.000	87		11									P16433	2504	10				"strain/isolate=APEC UPTR A0A0H2Z1U1_ECOK1 Hydrogenase 3 and formate hydrogenase complex, HycG subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=hycG PE=4 SV=1"	Escherichia coli
ECFI20_02592	ECFI20_02592		C		indistinguishable representative	  1.000	  0.000	90		11									P16433	2504	10				strain/isolate=ST131 Formate hydrogenlyase subunit HycG OS=Escherichia coli (strain K12) OX=83333 GN=hycG PE=4 SV=1	Escherichia coli
ECFI4_02434	ECFI4_02434			77.65													identical	A0A0H2Z1U1	P16433	2504	10				strain/isolate=ST73 Formate hydrogenlyase subunit HycG OS=Escherichia coli (strain K12) OX=83333 GN=hycG PE=4 SV=1	Escherichia coli
UPI00000DEF2E	UPI00000DEF2E			77.65													identical	A0A0H2Z1U1	P16433	2504	10				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z1V3	A0A0H2Z1V3		C		indistinguishable representative	  1.000	  0.000	4688		46									P16676	2508	6				strain/isolate=APEC UPTR A0A0H2Z1V3_ECOK1 Sulfate transport ATP-binding protein CysA OS=Escherichia coli O1:K1 / APEC OX=405955 GN=cysA PE=4 SV=1	Escherichia coli
ECFI20_02337	ECFI20_02337			90.96													identical	A0A0H2Z1V3	P16676	2508	6				strain/isolate=ST131 Sulfate/thiosulfate ABC transporter ATP-binding protein CysA OS=Escherichia coli (strain K12)OX=83333 GN=cysA PE=4 SV=1	Escherichia coli
ECFI4_02192	ECFI4_02192			90.96													identical	A0A0H2Z1V3	P16676	2508	6				strain/isolate=ST73 Sulfate/thiosulfate ABC transporter ATP-binding protein CysA OS=Escherichia coli (strain K12)OX=83333 GN=cysA PE=4 SV=1	Escherichia coli
UPI00000DEE52	UPI00000DEE52			90.96													identical	A0A0H2Z1V3	P16676	2508	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z5C9	A0A0H2Z5C9		C		indistinguishable representative	  0.999	  0.000	731		23									P16681	2510	9				strain/isolate=APEC UPTR A0A0H2Z5C9_ECOK1 Glyoxalase/fosfomycin resistance/dioxygenase domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=phnB PE=4 SV=1	Escherichia coli
ECFI4_03771	ECFI4_03771		C		indistinguishable representative	  0.999	  0.000	646		23									P16681	2510	9				strain/isolate=ST73 VOC family metalloprotein YjdN OS=Escherichia coli (strain K12) OX=83333 GN=yjdN PE=4 SV=1	Escherichia coli
UPI00000DF3C7	UPI00000DF3C7			96.6													identical	ECFI4_03771	P16681	2510	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140N9Y4	A0A140N9Y4		C		indistinguishable representative	  1.000	  0.000	5832		44									P16703	2523	8				strain/isolate=BL21 UPTR A0A140N9Y4_ECOBD Cysteine synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1260 PE=3 SV=1	Escherichia coli
ECFI10_02376	ECFI10_02376			96.37													identical	A0A140N9Y4	P16703	2523	8				strain/isolate=ST93 Cysteine synthase B OS=Escherichia coli (strain K12) OX=83333 GN=cysM PE=4 SV=1	Escherichia coli
A0A0H2YXY3	A0A0H2YXY3		C		indistinguishable representative	  1.000	  0.000	1034		41									P16869	2524	8				strain/isolate=APEC UPTR A0A0H2YXY3_ECOK1 Ferric-rhodotorulic acid outer membrane transporter OS=Escherichia coli O1:K1 / APEC OX=405955 GN=fhuE PE=3 SV=1	Escherichia coli
A0A140NCT3	A0A140NCT3		C		indistinguishable representative	  1.000	  0.000	1033		41									P16869	2524	8				strain/isolate=BL21 UPTR A0A140NCT3_ECOBD TonB-dependent siderophore receptor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2499 PE=3 SV=1	Escherichia coli
D6I632	D6I632	ECDG_00953	C		indistinguishable representative	  1.000	  0.000	1056		43									P16869	2524	8				strain/isolate=B185 UPTR D6I632_ECOLX Iron complex outer membrane receptor protein OS=Escherichia coli B185 OX=550676 GN=ECDG_00953 PE=3 SV=1	Escherichia coli
UPI0001E17A2D	UPI0001E17A2D			64.06													indistinguishable	A0A0H2YXY3	P16869	2524	8				strain/isolate=NC101 status=active	Escherichia coli
