biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
ECFI20_01435	ECFI20_01435			7.69													indistinguishable	P31125	P31125	2864	9				strain/isolate=ST131 O-acetylserine/cysteine exporter OS=Escherichia coli (strain K12) OX=83333 GN=eamA PE=4 SV=1	Escherichia coli
ECFI4_01347	ECFI4_01347			7.69													indistinguishable	P31125	P31125	2864	9				strain/isolate=ST73 O-acetylserine/cysteine exporter OS=Escherichia coli (strain K12) OX=83333 GN=eamA PE=4 SV=1	Escherichia coli
UPI00005EFCB0	UPI00005EFCB0			7.69													indistinguishable	P31125	P31125	2864	9				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
UPI0000129B25	UPI0000129B25			7.69													identical	P31125	P31125	2864	9				"strain/isolate=BW25113,K-12_NCM3722,DH5,K-12_MC4100,K-12_W3110 status=active"	Escherichia coli
P31437	P31437	yicL	C		weak	  1.000	  0.000	1		1									P31437	2875	8				strain/isolate=K-12 UPSP YICL_ECOLI Uncharacterized inner membrane transporter YicL OS=Escherichia coli (strain K12) OX=83333 GN=yicL PE=1 SV=1	Escherichia coli
ECFI10_03585	ECFI10_03585			2.93													identical	A0A140N6G3	P31437	2875	8				strain/isolate=ST93 DMT family transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_24310 PE=4 SV=1	Escherichia coli
UPI000170F0F3	UPI000170F0F3			2.93													identical	ECFI20_03512	P31437	2875	8				strain/isolate=NC101 status=active	Escherichia coli
UPI0000DAD0C6	UPI0000DAD0C6			2.93													identical	ECFI4_03316	P31437	2875	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z4I8	A0A0H2Z4I8			2.77													indistinguishable	P31437	P31437	2875	8				strain/isolate=APEC UPTR A0A0H2Z4I8_ECOK1 Inner membrane protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yicL PE=4 SV=1	Escherichia coli
A0A140N6G3	A0A140N6G3			2.93													indistinguishable	P31437	P31437	2875	8				strain/isolate=BL21 UPTR A0A140N6G3_ECOBD Carboxylate/amino acid/amine transporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0045 PE=4 SV=1	Escherichia coli
B7UMD2	B7UMD2	yicL		2.93													indistinguishable	P31437	P31437	2875	8				strain/isolate=E2348-69 UPTR B7UMD2_ECO27 Predicted inner membrane protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yicL PE=4 SV=1	Escherichia coli
D6IFP1	D6IFP1	ECDG_04271		2.93													indistinguishable	P31437	P31437	2875	8				strain/isolate=B185 UPTR D6IFP1_ECOLX Inner membrane transporter yicL OS=Escherichia coli B185 OX=550676 GN=ECDG_04271 PE=4 SV=1	Escherichia coli
ECFI19_03597	ECFI19_03597			2.93													indistinguishable	P31437	P31437	2875	8				strain/isolate=ST1421 DMT family transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_24310 PE=4 SV=1	Escherichia coli
ECFI20_03512	ECFI20_03512			2.93													indistinguishable	P31437	P31437	2875	8				strain/isolate=ST131 DMT family transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_24310 PE=4 SV=1	Escherichia coli
ECFI4_03316	ECFI4_03316			2.93													indistinguishable	P31437	P31437	2875	8				strain/isolate=ST73 DMT family transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_24310 PE=4 SV=1	Escherichia coli
UPI000013B39C	UPI000013B39C			2.93													identical	P31437	P31437	2875	8				"strain/isolate=DH5,K-12_MC4100,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P31549	P31549	thiP	C		weak	  0.999	  0.000	4		1									P31549	2896	9				strain/isolate=K-12 UPSP THIP_ECOLI Thiamine transport system permease protein ThiP OS=Escherichia coli (strain K12) OX=83333 GN=thiP PE=1 SV=2	Escherichia coli
ECFI10_00069	ECFI10_00069			2.61													identical	A0A140NFP2	P31549	2896	9				strain/isolate=ST93 Thiamine/thiamine pyrophosphate ABC transporter permease ThiP OS=Escherichia coli (strain K12) OX=83333 GN=thiP PE=3 SV=1	Escherichia coli
UPI0000673EEE	UPI0000673EEE			2.61													identical	A0A140NFP2	P31549	2896	9				strain/isolate=K-12_MC4100 status=active	Escherichia coli
UPI00000DE6F6	UPI00000DE6F6			2.61													identical	ECFI4_00065	P31549	2896	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YVK0	A0A0H2YVK0			2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=APEC UPTR A0A0H2YVK0_ECOK1 Thiamine transport system permease protein ThiP OS=Escherichia coli O1:K1 / APEC OX=405955 GN=thiP PE=3 SV=1	Escherichia coli
A0A140NFP2	A0A140NFP2			2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=BL21 UPTR A0A140NFP2_ECOBD Thiamine transport system permease protein ThiP OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3550 PE=3 SV=1	Escherichia coli
B7UIB8	B7UIB8	thiP		2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=E2348-69 UPTR B7UIB8_ECO27 Thiamine transport system permease protein ThiP OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=thiP PE=3 SV=1	Escherichia coli
D6II28	D6II28	ECDG_02863		2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=B185 UPTR D6II28_ECOLX Thiamine transport system permease protein ThiP OS=Escherichia coli B185 OX=550676 GN=ECDG_02863 PE=3 SV=1	Escherichia coli
ECFI19_00067	ECFI19_00067			2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=ST1421 Thiamine/thiamine pyrophosphate ABC transporter permease ThiP OS=Escherichia coli (strain K12) OX=83333 GN=thiP PE=3 SV=1	Escherichia coli
ECFI20_00070	ECFI20_00070			2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=ST131 Thiamine/thiamine pyrophosphate ABC transporter permease ThiP OS=Escherichia coli (strain K12) OX=83333 GN=thiP PE=3 SV=1	Escherichia coli
ECFI4_00065	ECFI4_00065			2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=ST73 Thiamine/thiamine pyrophosphate ABC transporter permease ThiP OS=Escherichia coli (strain K12) OX=83333 GN=thiP PE=3 SV=1	Escherichia coli
UPI0001E177D2	UPI0001E177D2			2.61													indistinguishable	P31549	P31549	2896	9				strain/isolate=NC101 status=active	Escherichia coli
UPI0000136EA5	UPI0000136EA5			2.61													identical	P31549	P31549	2896	9				"strain/isolate=DH5,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P31553	P31553	caiT	C		weak	  0.996	  0.000	1		1									P31553	2900	5				strain/isolate=K-12 UPSP CAIT_ECOLI L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli (strain K12) OX=83333 GN=caiT PE=1 SV=2	Escherichia coli
ECFI10_00042	ECFI10_00042			1.98													identical	A0A140NDT3	P31553	2900	5				strain/isolate=ST93 L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_07240 PE=3 SV=1	Escherichia coli
ECFI4_00040	ECFI4_00040			1.98													identical	B7UI86	P31553	2900	5				strain/isolate=ST73 L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_07240 PE=3 SV=1	Escherichia coli
UPI0000126E1E	UPI0000126E1E			1.98													identical	B7UI86	P31553	2900	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140NDT3	A0A140NDT3			1.98													indistinguishable	P31553	P31553	2900	5				strain/isolate=BL21 UPTR A0A140NDT3_ECOBD L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=caiT PE=3 SV=1	Escherichia coli
B7UI86	B7UI86	caiT		1.98													indistinguishable	P31553	P31553	2900	5				strain/isolate=E2348-69 UPSP CAIT_ECO27 L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=caiT PE=3 SV=1	Escherichia coli
ECFI20_00046	ECFI20_00046			1.98													indistinguishable	P31553	P31553	2900	5				strain/isolate=ST131 L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_07240 PE=3 SV=1	Escherichia coli
UPI00005F0548	UPI00005F0548			2.24													indistinguishable	P31553	P31553	2900	5				strain/isolate=DH5 status=active	Escherichia coli
A1A790	A1A790	caiT		1.98													identical	P31553	P31553	2900	5				strain/isolate=APEC UPSP CAIT_ECOK1 L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli O1:K1 / APEC OX=405955 GN=caiT PE=3 SV=1	Escherichia coli
D6II01	D6II01	caiT		1.98													identical	P31553	P31553	2900	5				strain/isolate=B185 UPTR D6II01_ECOLX L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli B185 OX=550676 GN=caiT PE=3 SV=1	Escherichia coli
ECFI19_00041	ECFI19_00041			1.98													identical	P31553	P31553	2900	5				strain/isolate=ST1421 L-carnitine/gamma-butyrobetaine antiporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_07240 PE=3 SV=1	Escherichia coli
UPI0000126E1F	UPI0000126E1F			1.98													identical	P31553	P31553	2900	5				"strain/isolate=K-12_NCM3722,BW25113,NC101,K-12_W3110,K-12_MC4100 status=active"	Escherichia coli
P31992	P31992	pptA	C		weak	  1.000	  0.000	152		3									P31992	2918	3				strain/isolate=K-12 UPSP PPTA_ECOLI Tautomerase PptA OS=Escherichia coli (strain K12) OX=83333 GN=pptA PE=1 SV=3	Escherichia coli
ECFI10_01441	ECFI10_01441			32													identical	A0A140NBX5	P31992	2918	3				strain/isolate=ST93 Tautomerase PptA OS=Escherichia coli (strain K12) OX=83333 GN=pptA PE=3 SV=1	Escherichia coli
ECFI19_01423	ECFI19_01423			32													identical	A0A140NBX5	P31992	2918	3				strain/isolate=ST1421 Tautomerase PptA OS=Escherichia coli (strain K12) OX=83333 GN=pptA PE=3 SV=1	Escherichia coli
D6IAF8	D6IAF8	pptA		32													identical	B7URK1	P31992	2918	3				strain/isolate=B185 UPTR D6IAF8_ECOLX Tautomerase PptA OS=Escherichia coli B185 OX=550676 GN=pptA PE=3 SV=1	Escherichia coli
A0A140NBX5	A0A140NBX5			32													indistinguishable	P31992	P31992	2918	3				strain/isolate=BL21 UPTR A0A140NBX5_ECOBD Tautomerase PptA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pptA PE=3 SV=1	Escherichia coli
B7URK1	B7URK1	pptA		32													indistinguishable	P31992	P31992	2918	3				strain/isolate=E2348-69 UPSP PPTA_ECO27 Tautomerase PptA OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pptA PE=3 SV=1	Escherichia coli
UPI000013A91D	UPI000013A91D			31.17													identical	P31992	P31992	2918	3				"strain/isolate=K-12_NCM3722,BW25113,K-12_W3110,DH5,K-12_MC4100 status=active"	Escherichia coli
P32712	P32712	nrfG	C		weak	  0.999	  0.000	2		1									P32712	2969	10				strain/isolate=K-12 UPSP NRFG_ECOLI Formate-dependent nitrite reductase complex subunit NrfG OS=Escherichia coli (strain K12) OX=83333 GN=nrfG PE=4 SV=1	Escherichia coli
ECFI10_04033	ECFI10_04033			5.56													identical	A0A140ND21	P32712	2969	10				strain/isolate=ST93 Heme lyase NrfEFG subunit NrfG OS=Escherichia coli (strain K12) OX=83333 GN=nrfG PE=4 SV=1	Escherichia coli
UPI00000DF3A9	UPI00000DF3A9			5.56													identical	ECFI4_03733	P32712	2969	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z5X5	A0A0H2Z5X5			5													indistinguishable	P32712	P32712	2969	10				strain/isolate=APEC UPTR A0A0H2Z5X5_ECOK1 Formate-dependent nitrite reductase complex NrfG subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=nrfG PE=4 SV=1	Escherichia coli
A0A140ND21	A0A140ND21			5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=BL21 UPTR A0A140ND21_ECOBD TPR repeat-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3956 PE=4 SV=1	Escherichia coli
B7UPP4	B7UPP4	nrfG		5.56													indistinguishable	P32712	P32712	2969	10				"strain/isolate=E2348-69 UPTR B7UPP4_ECO27 Heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=nrfG PE=4 SV=1"	Escherichia coli
D6IH16	D6IH16	ECDG_02496		5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=B185 UPTR D6IH16_ECOLX Formate-dependent nitrite reductase complex NrfG subunit OS=Escherichia coli B185 OX=550676 GN=ECDG_02496 PE=4 SV=1	Escherichia coli
ECFI19_04033	ECFI19_04033			5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=ST1421 Heme lyase NrfEFG subunit NrfG OS=Escherichia coli (strain K12) OX=83333 GN=nrfG PE=4 SV=1	Escherichia coli
ECFI20_03940	ECFI20_03940			5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=ST131 Heme lyase NrfEFG subunit NrfG OS=Escherichia coli (strain K12) OX=83333 GN=nrfG PE=4 SV=1	Escherichia coli
ECFI4_03733	ECFI4_03733			5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=ST73 Heme lyase NrfEFG subunit NrfG OS=Escherichia coli (strain K12) OX=83333 GN=nrfG PE=4 SV=1	Escherichia coli
UPI0001A58CA8	UPI0001A58CA8			5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=K-12_MC4100 status=active	Escherichia coli
UPI0001E17E92	UPI0001E17E92			5.56													indistinguishable	P32712	P32712	2969	10				strain/isolate=NC101 status=active	Escherichia coli
UPI00001304FE	UPI00001304FE			5.56													identical	P32712	P32712	2969	10				"strain/isolate=BW25113,K-12_NCM3722,DH5,K-12_W3110 status=active"	Escherichia coli
P32716	P32716	mdtN	C		weak	  0.996	  0.000	1		1									P32716	2971	3				strain/isolate=K-12 UPSP MDTN_ECOLI Multidrug resistance protein MdtN OS=Escherichia coli (strain K12) OX=83333 GN=mdtN PE=2 SV=1	Escherichia coli
D6IH21	D6IH21	ECDG_02502		3.21													indistinguishable	P32716	P32716	2971	3				strain/isolate=B185 UPTR D6IH21_ECOLX Multidrug resistance protein mdtN OS=Escherichia coli B185 OX=550676 GN=ECDG_02502 PE=3 SV=1	Escherichia coli
UPI00005AAC3D	UPI00005AAC3D			3.21													indistinguishable	P32716	P32716	2971	3				strain/isolate=DH5 status=active	Escherichia coli
A0A140NHC3	A0A140NHC3			3.21													identical	P32716	P32716	2971	3				strain/isolate=BL21 UPTR A0A140NHC3_ECOBD Efflux pump membrane protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3949 PE=3 SV=1	Escherichia coli
ECFI10_04046	ECFI10_04046			3.21													identical	P32716	P32716	2971	3				strain/isolate=ST93 Multidrug efflux transporter periplasmic adaptor subunit MdtN OS=Escherichia coli (strain K12) OX=83333 GN=mdtN PE=4 SV=1	Escherichia coli
ECFI19_04046	ECFI19_04046			3.21													identical	P32716	P32716	2971	3				strain/isolate=ST1421 Multidrug efflux transporter periplasmic adaptor subunit MdtN OS=Escherichia coli (strain K12) OX=83333 GN=mdtN PE=4 SV=1	Escherichia coli
UPI000013B539	UPI000013B539			3.21													identical	P32716	P32716	2971	3				"strain/isolate=K-12_W3110,K-12_MC4100,K-12_NCM3722,BW25113 status=active"	Escherichia coli
P33014	P33014	tsuB	C		weak	  1.000	  0.000	893		3									P33014	2977	4				strain/isolate=K-12 UPSP TSUB_ECOLI Putative sulfur carrier protein TsuB OS=Escherichia coli (strain K12) OX=83333 GN=tsuB PE=1 SV=1	Escherichia coli
UPI000506013A	UPI000506013A			28													indistinguishable	P33014	P33014	2977	4				strain/isolate=DH5 status=active	Escherichia coli
UPI000013AC11	UPI000013AC11			28													identical	P33014	P33014	2977	4				"strain/isolate=K-12_MC4100,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P33342	P33342	yehC	C		weak	  0.998	  0.000	1		1									P33342	3002	6				strain/isolate=K-12 UPSP YEHC_ECOLI Probable fimbrial chaperone YehC OS=Escherichia coli (strain K12) OX=83333 GN=yehC PE=2 SV=1	Escherichia coli
ECFI4_01895	ECFI4_01895			5.8													identical	A0A0H2Z0J3	P33342	3002	6				strain/isolate=ST73 Fimbrial assembly protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01730 PE=4 SV=1	Escherichia coli
UPI00000E4A27	UPI00000E4A27			5.8													identical	A0A0H2Z0J3	P33342	3002	6				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
UPI0000F0AE8B	UPI0000F0AE8B			5.8													identical	ECFI10_02079	P33342	3002	6				"strain/isolate=K-12_W3110,DH5,K-12_NCM3722 status=active"	Escherichia coli
A0A0H2Z0J3	A0A0H2Z0J3			5.8													indistinguishable	P33342	P33342	3002	6				strain/isolate=APEC UPTR A0A0H2Z0J3_ECOK1 Fimbrial chaperone YehC OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yehC PE=3 SV=1	Escherichia coli
D6IBR1	D6IBR1	ECDG_01955		5.8													indistinguishable	P33342	P33342	3002	6				strain/isolate=B185 UPTR D6IBR1_ECOLX Fimbrial chaperone yehC OS=Escherichia coli B185 OX=550676 GN=ECDG_01955 PE=3 SV=1	Escherichia coli
ECFI10_02079	ECFI10_02079			5.8													indistinguishable	P33342	P33342	3002	6				strain/isolate=ST93 Fimbrial assembly protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01730 PE=4 SV=1	Escherichia coli
ECFI19_02045	ECFI19_02045			5.8													indistinguishable	P33342	P33342	3002	6				strain/isolate=ST1421 Fimbrial assembly protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01730 PE=4 SV=1	Escherichia coli
ECFI20_02021	ECFI20_02021			5.8													indistinguishable	P33342	P33342	3002	6				strain/isolate=ST131 Fimbrial assembly protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01730 PE=4 SV=1	Escherichia coli
UPI000003EAD8	UPI000003EAD8			5.44													identical	P33342	P33342	3002	6				"strain/isolate=K-12_MC4100,BW25113 status=active"	Escherichia coli
P33345	P33345	yehF	C		weak	  0.999	  0.000	3		1									P33345	3005	8				strain/isolate=K-12 UPSP YEHF_ECOLI Protein YehF OS=Escherichia coli (strain K12) OX=83333 GN=yehF PE=1 SV=2	Escherichia coli
ECFI10_02084	ECFI10_02084			1.42													identical	A0A140N8N7	P33345	3005	8				strain/isolate=ST93 DUF4132 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01700 PE=4 SV=1	Escherichia coli
A0A0H2Z144	A0A0H2Z144			1.43													indistinguishable	P33345	P33345	3005	8				strain/isolate=APEC UPTR A0A0H2Z144_ECOK1 WGR domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4432 PE=4 SV=1	Escherichia coli
A0A140N8N7	A0A140N8N7			1.42													indistinguishable	P33345	P33345	3005	8				strain/isolate=BL21 UPTR A0A140N8N7_ECOBD WGR domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1543 PE=4 SV=1	Escherichia coli
B7UFD2	B7UFD2	yehH		1.43													indistinguishable	P33345	P33345	3005	8				strain/isolate=E2348-69 UPTR B7UFD2_ECO27 Predicted regulator OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yehH PE=4 SV=1	Escherichia coli
ECFI19_02050	ECFI19_02050			1.42													indistinguishable	P33345	P33345	3005	8				strain/isolate=ST1421 DUF4132 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01700 PE=4 SV=1	Escherichia coli
ECFI4_01900	ECFI4_01900			3.22													indistinguishable	P33345	P33345	3005	8				strain/isolate=ST73 DUF4132 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01700 PE=4 SV=1	Escherichia coli
UPI00019F4899	UPI00019F4899			1.43													indistinguishable	P33345	P33345	3005	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0001E183D5	UPI0001E183D5			1.43													indistinguishable	P33345	P33345	3005	8				strain/isolate=NC101 status=active	Escherichia coli
UPI000016810C	UPI000016810C			6.57													identical	P33345	P33345	3005	8				"strain/isolate=DH5,K-12_NCM3722 status=active"	Escherichia coli
P36647	P36647	ppdD	C		weak	  0.998	  0.000	2		2									P36647	3061	7				strain/isolate=K-12 UPSP PPDD_ECOLI Prepilin peptidase-dependent protein D OS=Escherichia coli (strain K12) OX=83333 GN=ppdD PE=1 SV=2	Escherichia coli
ECFI20_00115	ECFI20_00115			10.27													identical	A0A0H2YVZ3	P36647	3061	7				strain/isolate=ST131 Prepilin peptidase-dependent pilin OS=Escherichia coli (strain K12) OX=83333 GN=ppdD PE=4 SV=1	Escherichia coli
UPI00000E4988	UPI00000E4988			10.27													identical	ECFI4_00108	P36647	3061	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YVZ3	A0A0H2YVZ3			10.27													indistinguishable	P36647	P36647	3061	7				strain/isolate=APEC UPTR A0A0H2YVZ3_ECOK1 Predicted major pilin subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pppD PE=4 SV=1	Escherichia coli
B7UIF6	B7UIF6	ppdD		10.27													indistinguishable	P36647	P36647	3061	7				strain/isolate=E2348-69 UPTR B7UIF6_ECO27 Predicted major pilin subunit OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ppdD PE=4 SV=1	Escherichia coli
D6II67	D6II67	ECDG_02902		10.27													indistinguishable	P36647	P36647	3061	7				strain/isolate=B185 UPTR D6II67_ECOLX Major pilin subunit OS=Escherichia coli B185 OX=550676 GN=ECDG_02902 PE=4 SV=1	Escherichia coli
ECFI19_00112	ECFI19_00112			10.27													indistinguishable	P36647	P36647	3061	7				strain/isolate=ST1421 Prepilin peptidase-dependent pilin OS=Escherichia coli (strain K12) OX=83333 GN=ppdD PE=4 SV=1	Escherichia coli
ECFI4_00108	ECFI4_00108			10.27													indistinguishable	P36647	P36647	3061	7				strain/isolate=ST73 Prepilin peptidase-dependent pilin OS=Escherichia coli (strain K12) OX=83333 GN=ppdD PE=4 SV=1	Escherichia coli
UPI0001E1756F	UPI0001E1756F			10.27													indistinguishable	P36647	P36647	3061	7				strain/isolate=NC101 status=active	Escherichia coli
A0A140NFQ9	A0A140NFQ9			10.27													identical	P36647	P36647	3061	7				strain/isolate=BL21 UPTR A0A140NFQ9_ECOBD Putative major pilin subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3511 PE=4 SV=1	Escherichia coli
ECFI10_00114	ECFI10_00114			10.27													identical	P36647	P36647	3061	7				strain/isolate=ST93 Prepilin peptidase-dependent pilin OS=Escherichia coli (strain K12) OX=83333 GN=ppdD PE=4 SV=1	Escherichia coli
UPI000013204F	UPI000013204F			10.27													identical	P36647	P36647	3061	7				"strain/isolate=K-12_MC4100,DH5,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P36675	P36675	arfA	C		weak	  0.999	  0.000	1		1									P36675	3069	3				strain/isolate=K-12 UPSP ARFA_ECOLI Alternative ribosome-rescue factor A OS=Escherichia coli (strain K12) OX=83333 GN=arfA PE=1 SV=1	Escherichia coli
ECFI4_02964	ECFI4_02964			19.44													identical	ECFI20_03148	P36675	3069	3				strain/isolate=ST73 Alternative ribosome-rescue factor A OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23175 PE=4 SV=1	Escherichia coli
UPI00000DF128	UPI00000DF128			19.44													identical	ECFI20_03148	P36675	3069	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UK15	B7UK15	yhdL		19.44													indistinguishable	P36675	P36675	3069	3				strain/isolate=E2348-69 UPTR B7UK15_ECO27 Alternative ribosome-rescue factor A OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yhdL PE=4 SV=1	Escherichia coli
ECFI20_03148	ECFI20_03148			19.44													indistinguishable	P36675	P36675	3069	3				strain/isolate=ST131 Alternative ribosome-rescue factor A OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23175 PE=4 SV=1	Escherichia coli
A0A140N724	A0A140N724			19.44													identical	P36675	P36675	3069	3				strain/isolate=BL21 UPTR A0A140N724_ECOBD Alternative ribosome-rescue factor A OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0460 PE=4 SV=1	Escherichia coli
D6IEJ1	D6IEJ1	ECDG_03873		19.44													identical	P36675	P36675	3069	3				strain/isolate=B185 UPTR D6IEJ1_ECOLX Uncharacterized protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03873 PE=4 SV=1	Escherichia coli
ECFI10_03201	ECFI10_03201			19.44													identical	P36675	P36675	3069	3				strain/isolate=ST93 Alternative ribosome-rescue factor A OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23175 PE=4 SV=1	Escherichia coli
ECFI19_03212	ECFI19_03212			19.44													identical	P36675	P36675	3069	3				strain/isolate=ST1421 Alternative ribosome-rescue factor A OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23175 PE=4 SV=1	Escherichia coli
UPI000013B1F6	UPI000013B1F6			19.44													identical	P36675	P36675	3069	3				"strain/isolate=BW25113,NC101,K-12_NCM3722,K-12_MC4100,DH5,K-12_W3110 status=active"	Escherichia coli
P37002	P37002	fluC	C		weak	  0.999	  0.000	17		1									P37002	3087	2				strain/isolate=K-12 UPSP FLUC_ECOLI Fluoride-specific ion channel FluC OS=Escherichia coli (strain K12) OX=83333 GN=fluC PE=1 SV=1	Escherichia coli
A0A0H2YWP9	A0A0H2YWP9			7.09													identical	B7UKR6	P37002	3087	2				strain/isolate=APEC UPTR A0A0H2YWP9_ECOK1 Fluoride-specific ion channel FluC OS=Escherichia coli O1:K1 / APEC OX=405955 GN=crcB PE=3 SV=1	Escherichia coli
A0A140NET4	A0A140NET4			7.09													identical	B7UKR6	P37002	3087	2				strain/isolate=BL21 UPTR A0A140NET4_ECOBD Fluoride-specific ion channel FluC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=fluC PE=3 SV=1	Escherichia coli
D6I6L3	D6I6L3	crcB		7.09													identical	B7UKR6	P37002	3087	2				strain/isolate=B185 UPTR D6I6L3_ECOLX Putative fluoride ion transporter CrcB OS=Escherichia coli B185 OX=550676 GN=crcB PE=3 SV=1	Escherichia coli
ECFI10_00616	ECFI10_00616			7.09													identical	B7UKR6	P37002	3087	2				strain/isolate=ST93 Fluoride efflux transporter CrcB OS=Escherichia coli (strain K12) OX=83333 GN=crcB PE=3 SV=1	Escherichia coli
ECFI19_00600	ECFI19_00600			7.09													identical	B7UKR6	P37002	3087	2				strain/isolate=ST1421 Fluoride efflux transporter CrcB OS=Escherichia coli (strain K12) OX=83333 GN=crcB PE=3 SV=1	Escherichia coli
ECFI20_00608	ECFI20_00608			7.09													identical	B7UKR6	P37002	3087	2				strain/isolate=ST131 Fluoride efflux transporter CrcB OS=Escherichia coli (strain K12) OX=83333 GN=crcB PE=3 SV=1	Escherichia coli
